movieCd,movieNm,openDt,repGenreNm,directors,prdtYear,nationAlt,watchGradeNm,audiAcc,salesAcc,targetDt
20229492,마리앙투아네트,2023-01-02,뮤지컬,로버트 요한슨,2022.0,한국,,,,
20228640,신비아파트 극장판 차원도깨비와 7개의 세계,2022-12-14,애니메이션,변영규,2022.0,한국,,427067.0,4079207618.0,20230117.0
20212913,1번국도,2022-12-08,드라마,강경태,2021.0,한국,,,,
20228526,교환아내1,2023-01-06,성인물(에로),이시영,2022.0,한국,,,,
20193170,바람피기 좋은 하루 무삭제,2021-01-26,성인물(에로),김진우,2019.0,한국,,,,
20229517,뮤지컬 번지점프를 하다,2023-01-02,뮤지컬,"윤영호, 윤영호",2022.0,한국,,,,
20229501,뮤지컬 배니싱,2023-01-03,뮤지컬,이헌재,2020.0,한국,,,,
20209627,아이,2021-02-10,드라마,김현탁,2021.0,한국,,35794.0,289060650.0,20210223.0
20212435,자지만 말구요,2022-01-03,성인물(에로),한대위,2021.0,한국,,,,
20212436,처제의 섹스과외,2022-01-08,성인물(에로),한대위,2021.0,한국,,,,
20212828,엔티알 누드모델,2022-01-11,성인물(에로),김경모,2021.0,한국,,,,
20200768,맛있는 여동생,2022-01-11,성인물(에로),김창석,2020.0,한국,,259.0,1315000.0,20220111.0
20219271,여대생들 : 스폰을 찾아서 무삭제,2022-01-18,성인물(에로),신승엽,2021.0,한국,,,,
20219525,유부녀들 : 스와핑의 맛 무삭제,2022-01-19,성인물(에로),김환,2021.0,한국,,,,
20210203,밀애 2021 무삭제,2022-01-20,성인물(에로),정지승,2021.0,한국,,,,
20213033,82년생 임지영,2022-01-30,성인물(에로),신승엽,2021.0,한국,,,,
20213018,예리의 첫경험,2022-01-30,성인물(에로),신승엽,2021.0,한국,,,,
20212438,타부 : 잘못된 관계,2022-02-12,성인물(에로),한대위,2021.0,한국,,,,
20212440,처제 : 언니한텐 비밀이야,2022-02-20,성인물(에로),한대위,2021.0,한국,,,,
20211509,하숙집 2021 무삭제,2022-04-25,성인물(에로),최찬호,2021.0,한국,,,,
20211980,촉촉한 형수 무삭제,2022-05-09,성인물(에로),한대위,2021.0,한국,,,,
20212472,자지만 말구요 무삭제,2022-05-15,성인물(에로),한대위,2021.0,한국,,,,
20212437,처제의 섹스과외 무삭제,2022-05-16,성인물(에로),한대위,2021.0,한국,,,,
20212644,타부 : 잘못된 관계 무삭제,2022-06-20,성인물(에로),한대위,2021.0,한국,,,,
20212645,처제 : 언니한텐 비밀이야 무삭제,2022-07-05,성인물(에로),한대위,2021.0,한국,,,,
20226523,큰거 좋아하는 새엄마,2022-08-04,성인물(에로),이로운,2022.0,한국,,,,
20212736,불량탐정 캠코인,2022-01-21,성인물(에로),리차드 킴,2021.0,한국,,,,
20211191,힐링하우스 : 섹스의 왕국,2022-05-10,성인물(에로),윤수현,2021.0,한국,,,,
20209138,좋은 사람,2021-09-09,미스터리,정욱,2020.0,한국,,4252.0,33184840.0,20210910.0
20229496,굶주린 누나들,2022-12-31,성인물(에로),함성한,2022.0,한국,,,,
20227313,위험한 파트너- 가정부,2022-12-30,성인물(에로),이가온,2022.0,한국,,,,
20228092,2대1 돈 많은 남자 후리기,2022-12-26,성인물(에로),김혜성,2022.0,한국,,,,
20226022,내 학생의 엄마 6 무삭제,2022-12-26,성인물(에로),김환,2022.0,한국,,,,
20229077,캠핑장 변태 여주인,2022-12-22,성인물(에로),한동연,2022.0,한국,,,,
20229147,수상한 캠핑장 : MZ 아가씨들,2022-12-22,성인물(에로),최정자,2022.0,한국,,,,
20229364,매니저 오빠에게 당하는 어린 알바들,2022-12-21,성인물(에로),강은수,2022.0,한국,,,,
20228989,수지의전라실제정사,2022-12-20,성인물(에로),김승환,2021.0,한국,,,,
20225282,옆집 흑형 : 사랑의 몽둥이 무삭제,2022-12-19,성인물(에로),최홍준,2022.0,한국,,,,
20228934,오피스 레이디 : 상사의 장난감,2022-12-16,성인물(에로),김태훈,2022.0,한국,,,,
20229010,음란산장 : 수상한 약장수,2022-12-15,성인물(에로),한길수,2022.0,한국,,,,
20229158,옆집남자 왕성기,2022-12-15,성인물(에로),강은수,2022.0,한국,,,,
20227390,이대일 : 그녀들의 희망사항,2022-12-12,성인물(에로),김혜성,2022.0,한국,,,,
20219270,엄친딸 : 2대1 사랑 나누기 무삭제,2022-01-15,성인물(에로),신승엽,2021.0,한국,,,,
20219261,엄친딸 : 2대 1 사랑 나누기,2021-08-22,성인물(에로),신승엽,2021.0,한국,,,,
20210980,아내의 몸빵 무삭제,2022-01-26,성인물(에로),신승엽,2021.0,한국,,,,
20210977,아내의 몸빵,2021-11-17,성인물(에로),신승엽,2021.0,한국,,,,
20210391,스와핑 : 옆집 신혼부부 무삭제,2022-01-24,성인물(에로),최찬호,2021.0,한국,,,,
20210390,스와핑 : 옆집 신혼부부,2021-10-26,성인물(에로),최찬호,2021.0,한국,,,,
20210249,스와핑 : 여자 헬스 트레이너 무삭제,2022-01-24,성인물(에로),최찬호,2021.0,한국,,,,
20210235,스와핑 : 여자 헬스 트레이너,2021-10-04,성인물(에로),최찬호,2021.0,한국,,,,
20211534,스와핑 : 맛있는 자매 무삭제,2022-04-08,성인물(에로),한대위,2021.0,한국,,,,
20211533,스와핑 : 맛있는 자매,2021-11-27,성인물(에로),한대위,2021.0,한국,,,,
20217150,맛있는 자매덮밥,2021-03-21,성인물(에로),알렉사 박,2021.0,한국,,,,
20225179,어린 하녀의 목적,2022-07-14,성인물(에로),에로핑,2021.0,한국,,,,
20217387,희망의 요소,2022-12-29,멜로/로맨스,이원영,2021.0,한국,,,,
20228997,어린 초대녀와 쓰리섬,2022-12-08,성인물(에로),김혜지,2022.0,한국,,,,
20224020,40대 미씨의 성생활 무삭제,2022-12-06,성인물(에로),신승엽,2022.0,한국,,,,
20225261,2대 1 첫경험 무삭제,2022-12-05,성인물(에로),김중휘,2022.0,한국,,,,
20227512,홀인원: 어서 와서 넣어줘요,2022-12-02,성인물(에로),김레이,2022.0,한국,,,,
20227369,입양딸 : 여자가 되다 ,2022-12-02,성인물(에로),민정현,2022.0,한국,,,,
20227132,여직원들 : 점심대신 떡,2022-12-02,성인물(에로),한만규,2022.0,한국,,,,
20211504,싸나희 순정,2021-11-25,드라마,정병각,2021.0,한국,,,,
20211754,새엄마 하숙집 무삭제,2022-05-02,성인물(에로),한대위,2021.0,한국,,,,
20211753,새엄마 하숙집,2021-12-18,성인물(에로),한대위,2021.0,한국,,,,
20212471,보지만 말고 넣어 무삭제,2022-05-03,성인물(에로),한대위,2021.0,한국,,,,
20212434,보지만 말고 넣어,2021-12-27,성인물(에로),한대위,2021.0,한국,,,,
20206762,밀애 : 친구엄마 3 무삭제,2022-04-12,성인물(에로),최찬호,2020.0,한국,,,,
20218578,젊은엄마의 실제정사,2021-06-17,성인물(에로),정민수,2021.0,한국,,,,
20219125,애로남녀 실제정사,2021-07-20,성인물(에로),김준식,2021.0,한국,,,,
20212761,미호의 29금 실제정사,2022-01-15,성인물(에로),신승엽,2021.0,한국,,,,
20210710,매춘 2021 무삭제,2022-01-25,성인물(에로),최찬호,2021.0,한국,,,,
20211193,맛좋을 때 : 화양연화 무삭제판,2022-03-03,성인물(에로),윤수현,2021.0,한국,,,,
20211192,맛좋을 때 : 화양연화,2022-02-21,성인물(에로),윤수현,2021.0,한국,,,,
20211086,맛 : 엄마친구 무삭제,2022-04-01,성인물(에로),신승엽,2021.0,한국,,,,
20219272,룸싸롱 : 맛있는 서비스 3 무삭제,2022-01-19,성인물(에로),신승엽,2021.0,한국,,,,
20219243,룸싸롱 : 맛있는 서비스 3 ,2021-09-18,성인물(에로),신승엽,2021.0,한국,,,,
20219305,룸싸롱 알바생 무삭제,2022-01-18,성인물(에로),신승엽,2021.0,한국,,,,
20219285,룸싸롱 알바생 ,2021-09-01,성인물(에로),신승엽,2021.0,한국,,,,
20211722,돌려먹기 : 형님 먼저 무삭제,2022-04-15,성인물(에로),한대위,2021.0,한국,,,,
20211721,돌려먹기 : 형님 먼저,2021-12-04,성인물(에로),한대위,2021.0,한국,,,,
20212781,대물 형부 젖 큰 처제,2022-01-11,성인물(에로),김모리,2021.0,한국,,,,
20211234,나쁜 처제 3 무삭제,2022-03-24,성인물(에로),한대위,2021.0,한국,,,,
20211233,나쁜 처제 3,2021-11-14,성인물(에로),한대위,2021.0,한국,,,,
20218966,가슴큰간병인-특별한서비스,2021-07-16,성인물(에로),천성준,2020.0,한국,,,,
20223192,물오른 하숙집,2022-02-18,성인물(에로),윤준세,2021.0,한국,,,,
20224817,"섹스, 나랑할래?",2022-05-06,성인물(에로),송정규,2022.0,한국,,,,
20227592,내가 먼저 깃발 꽂은 예비 신부,2022-10-20,성인물(에로),이진선,2022.0,한국,,,,
20227066,깐부(코로나방학소동),2022-11-15,드라마,김문옥,2022.0,한국,,,,
20228203,픽션들,2022-11-24,드라마,장세경,2022.0,한국,,,,
20219309,트랜스,2022-11-17,SF,도내리,2020.0,한국,,,,
20177228,싫은 건 아니지만,2022-02-19,멜로/로맨스,오세섭,2017.0,한국,,,,
20215893,좀비는 좀비끼리 우리는 우리끼리,2022-08-04,드라마,오세섭,2020.0,한국,,,,
20211543,만인의 연인,2022-12-01,드라마,한인미,2021.0,한국,,,,
20224759,초선,2022-11-03,다큐멘터리,전후석,2022.0,한국,,,,
20217126,첫번째 아이,2022-11-10,드라마,허정재,2021.0,한국,,,,
20228297,유포자들,2022-11-23,범죄,홍석구,2022.0,한국,,20406.0,132961400.0,20221129.0
20216056,창밖은 겨울,2022-11-24,드라마,이상진,2020.0,한국,,,,
20227376,작은연못,2022-11-17,다큐멘터리,"민경복, 김승현",2021.0,한국,,,,
20228351,인어; 바다를 부른 여인,2022-11-09,멜로/로맨스,손현규,2022.0,한국,,,,
20210708,영화감독 노동주,2022-11-30,다큐멘터리,임찬익,2021.0,한국,,,,
20225314,세이레,2022-11-24,드라마,박강,2021.0,한국,,,,
20228462,머슴바울,2022-11-24,사극,권혁만,2022.0,한국,,,,
20227947,모자산책,2022-11-17,드라마,조성규,2022.0,한국,,,,
20211562,"그 겨울, 나는",2022-11-30,멜로/로맨스,오성호,2021.0,한국,,,,
20205106,압꾸정,2022-11-30,코미디,임진순,2022.0,한국,,605496.0,5706073161.0,20221221.0
20218870,미애언니라고 불러줘,2022-12-08,드라마,이상우,2018.0,한국,,,,
20218345,괴기맨숀,2021-06-30,공포(호러),조바른,2021.0,한국,,29014.0,293382300.0,20210713.0
20228108,에로배우!!안할래!,2022-12-02,성인물(에로),이타치,2022.0,한국,,,,
20228340,헤이지니&럭키강이 비밀의 문,2022-12-01,공연,안진성,2022.0,한국,,,,
20228350,뮤지컬 스페셜딜리버리,2022-11-23,공연,오준석,2022.0,한국,,,,
20228850,옷 잘 벗는 가정부2,2022-11-30,성인물(에로),오지인,2022.0,한국,,,,
20228273,오피스텔 여대생들 무삭제,2022-11-30,성인물(에로),유해종,2022.0,한국,,,,
20228594,입사동기,2022-11-29,성인물(에로),최정자,2022.0,한국,,,,
20224818,하숙집 : 밥보다 섹스 맛집 무삭제,2022-11-28,성인물(에로),신승엽,2022.0,한국,,,,
20227317,아내의 친구를 탐하지 말라,2022-11-24,성인물(에로),이가온,2022.0,한국,,,,
20228744,MZ세대 쓰리섬,2022-11-23,성인물(에로),김소리,2022.0,한국,,,,
20228279,지아의 황홀한 섹스,2022-11-18,성인물(에로),김레이,2022.0,한국,,,,
20228578,가정집 안마방 특별한 서비스,2022-11-17,성인물(에로),김현수,2022.0,한국,,,,
20226750,수리기사 : 여자도 고쳐요,2022-11-15,성인물(에로),김만석,2022.0,한국,,,,
20226743,하숙집 : 굶주린 늑대들 2 무삭제,2022-11-10,성인물(에로),신승엽,2022.0,한국,,,,
20225565,숫처녀의 조건만남 무삭제판,2022-11-10,성인물(에로),윤수현,2022.0,한국,,,,
20225566,숫처녀의 조건만남,2022-11-10,성인물(에로),윤수현,2022.0,한국,,,,
20228369,3대 1은 처음이지?,2022-11-09,성인물(에로),김혜연,2022.0,한국,,,,
20225292,흑형의 맛 : 울부짖는 여자들 무삭제,2022-11-07,성인물(에로),조필구,2022.0,한국,,,,
20226383,전망 좋은 요트 : 천국으로 가는 요트,2022-11-04,성인물(에로),김레이,2022.0,한국,,,,
20227714,젊은마누라를 겁탈하라,2022-11-03,성인물(에로),장권,2022.0,한국,,,,
20228602,엔시티 드림 더 무비 : 인 어 드림,2022-11-30,다큐멘터리,"이예지, 오윤동",2022.0,한국,,52940.0,1058439600.0,20221205.0
20228216,노래방 : 화끈한 여자들 3 무삭제,2022-11-02,성인물(에로),유해종,2022.0,한국,,,,
20228532,한산 리덕스,2022-11-16,액션,김한민,2021.0,한국,,14298.0,131965281.0,20221122.0
20216768,몬테크리스토: 더 뮤지컬 라이브,2021-03-19,공연,오윤동,2020.0,한국,,13010.0,257195000.0,20210328.0
20228534,잘하는옆집누나-무삭제,2022-11-23,성인물(에로),김레이,2022.0,한국,,,,
20226585,탑,2022-11-03,드라마,홍상수,2022.0,한국,,,,
20211542,낮에는 덥고 밤에는 춥고,2022-10-27,드라마,박송열,2021.0,한국,,,,
20226891,사잇소리,2022-10-13,스릴러,김정욱,2022.0,한국,,,,
20226877,미혹,2022-10-19,미스터리,김진영,2021.0,한국,,11430.0,94179791.0,20221025.0
20218758,수색자,2021-09-29,스릴러,김민섭,2021.0,한국,,19548.0,148245190.0,20211005.0
20228106,첫경험의 비밀,2022-11-18,성인물(에로),이타치,2022.0,한국,,,,
20228372,중독 섹스와 살인,2022-11-18,성인물(에로),선우용,2022.0,한국,,,,
20228126,섹스 인사이드,2022-11-18,성인물(에로),이타치,2022.0,한국,,,,
20228335,내 여자의 작은 구멍,2022-11-16,성인물(에로),성운아,2022.0,한국,,,,
20228354,XX 니들은 하지마라 결혼,2022-11-16,성인물(에로),전성기,2022.0,한국,,,,
20198429,자백,2022-10-26,범죄,윤종석,2020.0,한국,,732280.0,7303306332.0,20221122.0
20228334,아르코라이브 무용 물속 골리앗,2022-11-16,공연,김모든,2022.0,한국,,,,
20226726,극장판 검정고무신 : 즐거운 나의 집,2022-10-06,애니메이션,"송정율, 송요한",2022.0,한국,,16355.0,155671300.0,20221010.0
20211244,성덕,2022-09-28,다큐멘터리,오세연,2021.0,한국,,5725.0,45715097.0,20221002.0
20209185,온 세상이 하얗다,2022-02-10,멜로/로맨스,김지석,2021.0,한국,,,,
20228304,발칙한 부부성생활,2022-11-10,성인물(에로),최정자,2022.0,한국,,,,
20227225,귀못,2022-10-19,공포(호러),탁세웅,2022.0,한국,,41423.0,348694600.0,20221030.0
20226739,고고다이노 극장판: 얼음공룡의 비밀,2022-10-05,애니메이션,이선명,2022.0,한국,,39999.0,368095402.0,20221010.0
20227508,4DX 문유,2022-10-12,기타,"윤현정, 이지혜, 문교리",2022.0,한국,,,,
20198461,리멤버,2022-10-26,드라마,이일형,2020.0,한국,,409797.0,3951751417.0,20221129.0
20227928,죽어도 자이언츠,2022-10-27,다큐멘터리,이동윤,2022.0,한국,,,,
20227580,오빠 대물로 느낀 오르가즘,2022-11-03,성인물(에로),이진선,2022.0,한국,,,,
20227579,변태 교수님의 음흉한 손길,2022-11-03,성인물(에로),전연정,2022.0,한국,,,,
20212442,애프터 미투,2022-10-06,다큐멘터리,"박소현, 이솜이, 강유가람, 김소람",2021.0,한국,,,,
20204664,갓길로 달리는 코뿔소,2022-06-23,드라마,황동석,2020.0,한국,,,,
20228174,창극 춘향,2022-11-03,공연,김명곤,2022.0,한국,,,,
20217769,봄날,2022-04-27,드라마,이돈구,2021.0,한국,,34236.0,239876830.0,20220607.0
20228311,뮤지컬 <미아 파밀리아>,2022-11-02,뮤지컬,장우성,2022.0,한국,,,,
20227855,애인교환커플섹스-무삭제,2022-10-19,성인물(에로),김레이,2022.0,한국,,,,
20227638,십센치 : 권정열 인 시네마,2022-10-08,공연,김병준,2022.0,한국,,,,
20228067,내 친구의 아내 2022,2022-10-31,성인물(에로),지아민,2022.0,한국,,,,
20228162,온몸으로 설계하는 D컵 보험왕,2022-10-26,성인물(에로),김재윤,2022.0,한국,,,,
20224730,시아버지가 내 안에 들어온 날 무삭제,2022-10-23,성인물(에로),최찬호,2022.0,한국,,,,
20228130,더 인턴:여상사의 세가지 맛,2022-10-22,성인물(에로),함성한,2022.0,한국,,,,
20208101,대무가,2022-10-12,드라마,이한종,2022.0,한국,,53214.0,490504164.0,20221018.0
20227040,69복싱클럽,2022-10-21,성인물(에로),김태훈,2022.0,한국,,,,
20228075,출장남 여대생 기숙사,2022-10-19,성인물(에로),희수,2022.0,한국,,,,
20227298,고급창녀2,2022-10-19,성인물(에로),에로핑,2021.0,한국,,,,
20228061,초대받은 배달부 2 무삭제판,2022-10-18,성인물(에로),이상수,2022.0,한국,,,,
20227987,처제의 숨결,2022-10-18,성인물(에로),이가온,2022.0,한국,,,,
20226512,남자의 로망 : 2대1,2022-10-17,성인물(에로),이승규,2022.0,한국,,,,
20226004,흑형의 매운 맛 무삭제,2022-10-15,성인물(에로),여석주,2022.0,한국,,,,
20227130,깊숙이 들어온 색귀,2022-10-14,성인물(에로),리차드 킴,2022.0,한국,,,,
20224819,82년생 임지영 무삭제,2022-10-11,성인물(에로),신승엽,2021.0,한국,,,,
20224710,매력적인 큰 엄마 무삭제,2022-10-10,성인물(에로),최찬호,2022.0,한국,,,,
20227452,엑스칼리버 더 뮤지컬 다큐멘터리: 도겸의 찬란한 여정,2022-10-05,공연,오윤동,2022.0,한국,,3126.0,73635500.0,20221005.0
20227693,배달 마사지2,2022-10-05,성인물(에로),김수영,2022.0,한국,,,,
20227305,잘하는옆집누나,2022-10-04,성인물(에로),김레이,2022.0,한국,,,,
20219628,정직한 후보2,2022-09-28,코미디,장유정,2022.0,한국,,897345.0,8433292162.0,20221115.0
20227347,미용실 유부녀들 무삭제,2022-10-04,성인물(에로),이연규,2022.0,한국,,,,
